round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Championship,3,Wisconsin,0,16,0.0,0.008888888888888889,-0.008888888888888889,-1.0
Championship,5,Clemson,0,17,0.0,0.009444444444444445,-0.009444444444444445,-1.0
Championship,5,Oregon,0,18,0.0,0.01,-0.01,-1.0
Championship,8,Gonzaga,0,19,0.0,0.010555555555555556,-0.010555555555555556,-1.0
Championship,3,Kentucky,0,21,0.0,0.011666666666666667,-0.011666666666666667,-1.0
Championship,6,BYU,0,24,0.0,0.013333333333333334,-0.013333333333333334,-1.0
Championship,3,Texas Tech,0,27,0.0,0.015,-0.015,-1.0
Championship,5,Michigan,0,31,0.0,0.017222222222222222,-0.017222222222222222,-1.0
Championship,16,Alabama St,0,33,0.0,0.018333333333333333,-0.018333333333333333,-1.0
Championship,2,Alabama,0,49,0.0,0.02722222222222222,-0.02722222222222222,-1.0
Championship,2,Michigan St,0,67,0.0,0.03722222222222222,-0.03722222222222222,-1.0
Championship,2,Tennessee,0,87,0.0,0.04833333333333333,-0.04833333333333333,-1.0
Championship,2,St John's,3,238,0.015,0.1322222222222222,-0.11722222222222221,-0.8865546218487395
