round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Championship,13,Montana St,0,20,0.0,0.00101010101010101,-0.00101010101010101,-1.0
Championship,10,Oregon,0,24,0.0,0.0012121212121212121,-0.0012121212121212121,-1.0
Championship,12,South Florida,0,25,0.0,0.0012626262626262627,-0.0012626262626262627,-1.0
Championship,11,Murray St,0,27,0.0,0.0013636363636363637,-0.0013636363636363637,-1.0
Championship,8,Illinois,0,29,0.0,0.0014646464646464648,-0.0014646464646464648,-1.0
Championship,10,Nebraska,0,30,0.0,0.0015151515151515152,-0.0015151515151515152,-1.0
Championship,6,West Virginia,1,129,0.005,0.0065151515151515155,-0.0015151515151515154,-0.23255813953488375
Championship,13,Grand Canyon,0,32,0.0,0.0016161616161616162,-0.0016161616161616162,-1.0
Championship,13,Norfolk St,0,32,0.0,0.0016161616161616162,-0.0016161616161616162,-1.0
Championship,12,Ball State,0,33,0.0,0.0016666666666666668,-0.0016666666666666668,-1.0
Championship,12,Green Bay,0,34,0.0,0.0017171717171717172,-0.0017171717171717172,-1.0
Championship,5,Tennessee,0,35,0.0,0.0017676767676767678,-0.0017676767676767678,-1.0
Championship,13,Liberty,0,36,0.0,0.0018181818181818182,-0.0018181818181818182,-1.0
Championship,9,Indiana,0,38,0.0,0.0019191919191919192,-0.0019191919191919192,-1.0
Championship,12,Fairfield,0,39,0.0,0.00196969696969697,-0.00196969696969697,-1.0
Championship,10,Harvard,0,45,0.0,0.0022727272727272726,-0.0022727272727272726,-1.0
Championship,7,Vanderbilt,0,46,0.0,0.0023232323232323234,-0.0023232323232323234,-1.0
Championship,8,Richmond,0,47,0.0,0.002373737373737374,-0.002373737373737374,-1.0
Championship,11,George Mason,0,50,0.0,0.0025252525252525255,-0.0025252525252525255,-1.0
Championship,5,Ole Miss,0,51,0.0,0.002575757575757576,-0.002575757575757576,-1.0
Championship,3,Notre Dame,4,448,0.02,0.022626262626262626,-0.002626262626262626,-0.11607142857142855
Championship,6,Florida St,0,55,0.0,0.002777777777777778,-0.002777777777777778,-1.0
Championship,9,Creighton,1,155,0.005,0.007828282828282828,-0.0028282828282828283,-0.36129032258064514
Championship,11,Iowa State,0,58,0.0,0.0029292929292929295,-0.0029292929292929295,-1.0
Championship,7,Michigan St,0,61,0.0,0.0030808080808080807,-0.0030808080808080807,-1.0
Championship,8,California,0,62,0.0,0.0031313131313131315,-0.0031313131313131315,-1.0
Championship,14,FGCU,0,63,0.0,0.003181818181818182,-0.003181818181818182,-1.0
Championship,6,Iowa,0,68,0.0,0.0034343434343434343,-0.0034343434343434343,-1.0
Championship,5,Kansas St,0,71,0.0,0.003585858585858586,-0.003585858585858586,-1.0
Championship,4,Kentucky,0,72,0.0,0.0036363636363636364,-0.0036363636363636364,-1.0
Championship,7,Louisville,0,72,0.0,0.0036363636363636364,-0.0036363636363636364,-1.0
Championship,3,Oklahoma,1,197,0.005,0.00994949494949495,-0.004949494949494949,-0.49746192893401014
Championship,4,Maryland,0,162,0.0,0.008181818181818182,-0.008181818181818182,-1.0
Championship,2,TCU,6,776,0.03,0.039191919191919194,-0.009191919191919196,-0.2345360824742269
Championship,2,Duke,5,773,0.025,0.03904040404040404,-0.01404040404040404,-0.35963777490297544
