round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Championship,12,McNeese,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Championship,8,Mississippi St,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
Championship,12,Liberty,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
Championship,9,Oklahoma,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,5,Oregon,1,73,0.005,0.007448979591836735,-0.0024489795918367346,-0.3287671232876712
Championship,12,UC San Diego,0,25,0.0,0.002551020408163265,-0.002551020408163265,-1.0
Championship,7,Marquette,0,26,0.0,0.002653061224489796,-0.002653061224489796,-1.0
Championship,7,Kansas,0,26,0.0,0.002653061224489796,-0.002653061224489796,-1.0
Championship,10,New Mexico,0,31,0.0,0.003163265306122449,-0.003163265306122449,-1.0
Championship,10,Arkansas,0,32,0.0,0.0032653061224489797,-0.0032653061224489797,-1.0
Championship,9,Creighton,0,35,0.0,0.0035714285714285713,-0.0035714285714285713,-1.0
Championship,7,UCLA,0,36,0.0,0.003673469387755102,-0.003673469387755102,-1.0
Championship,4,Purdue,0,40,0.0,0.004081632653061225,-0.004081632653061225,-1.0
Championship,3,Kentucky,1,91,0.005,0.009285714285714286,-0.004285714285714286,-0.46153846153846156
Championship,6,Illinois,0,51,0.0,0.005204081632653061,-0.005204081632653061,-1.0
Championship,6,Ole Miss,0,51,0.0,0.005204081632653061,-0.005204081632653061,-1.0
Championship,4,Texas A&M,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
Championship,12,Colorado St,0,57,0.0,0.005816326530612245,-0.005816326530612245,-1.0
Championship,5,Clemson,1,120,0.005,0.012244897959183673,-0.007244897959183673,-0.5916666666666667
Championship,7,Saint Mary's,0,76,0.0,0.007755102040816327,-0.007755102040816327,-1.0
Championship,4,Maryland,0,79,0.0,0.008061224489795918,-0.008061224489795918,-1.0
Championship,4,Arizona,0,80,0.0,0.00816326530612245,-0.00816326530612245,-1.0
Championship,8,Louisville,1,131,0.005,0.013367346938775511,-0.00836734693877551,-0.6259541984732824
Championship,11,Drake,0,83,0.0,0.00846938775510204,-0.00846938775510204,-1.0
Championship,3,Iowa State,0,87,0.0,0.008877551020408164,-0.008877551020408164,-1.0
Championship,16,Alabama St,1,139,0.005,0.014183673469387755,-0.009183673469387754,-0.6474820143884892
Championship,8,Gonzaga,0,91,0.0,0.009285714285714286,-0.009285714285714286,-1.0
Championship,3,Texas Tech,0,109,0.0,0.011122448979591837,-0.011122448979591837,-1.0
Championship,5,Michigan,0,121,0.0,0.012346938775510205,-0.012346938775510205,-1.0
Championship,2,Tennessee,7,517,0.035,0.05275510204081633,-0.017755102040816324,-0.33655705996131524
Championship,2,St John's,17,1125,0.085,0.11479591836734694,-0.029795918367346935,-0.25955555555555554
