round,seed,team,winning_count,non_winning_count,winning_freq,non_winning_freq,freq_diff,relative_advantage
Championship,8,Illinois,0,17,0.0,0.0017346938775510204,-0.0017346938775510204,-1.0
Championship,12,Green Bay,0,17,0.0,0.0017346938775510204,-0.0017346938775510204,-1.0
Championship,13,Liberty,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Championship,7,Vanderbilt,0,18,0.0,0.001836734693877551,-0.001836734693877551,-1.0
Championship,13,Montana St,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
Championship,13,Norfolk St,0,19,0.0,0.0019387755102040817,-0.0019387755102040817,-1.0
Championship,12,Ball State,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,4,Baylor,2,118,0.01,0.012040816326530613,-0.0020408163265306124,-0.16949152542372883
Championship,10,Harvard,0,20,0.0,0.0020408163265306124,-0.0020408163265306124,-1.0
Championship,11,George Mason,0,23,0.0,0.002346938775510204,-0.002346938775510204,-1.0
Championship,8,California,0,24,0.0,0.0024489795918367346,-0.0024489795918367346,-1.0
Championship,11,Iowa State,0,25,0.0,0.002551020408163265,-0.002551020408163265,-1.0
Championship,12,Fairfield,0,28,0.0,0.002857142857142857,-0.002857142857142857,-1.0
Championship,11,Columbia,0,28,0.0,0.002857142857142857,-0.002857142857142857,-1.0
Championship,7,Louisville,0,31,0.0,0.003163265306122449,-0.003163265306122449,-1.0
Championship,14,FGCU,0,31,0.0,0.003163265306122449,-0.003163265306122449,-1.0
Championship,6,Florida St,0,32,0.0,0.0032653061224489797,-0.0032653061224489797,-1.0
Championship,5,Ole Miss,0,32,0.0,0.0032653061224489797,-0.0032653061224489797,-1.0
Championship,7,Michigan St,0,34,0.0,0.0034693877551020408,-0.0034693877551020408,-1.0
Championship,2,UConn,16,819,0.08,0.08357142857142857,-0.0035714285714285726,-0.04273504273504275
Championship,4,Ohio State,1,87,0.005,0.008877551020408164,-0.003877551020408164,-0.4367816091954023
Championship,6,Michigan,0,40,0.0,0.004081632653061225,-0.004081632653061225,-1.0
Championship,6,West Virginia,0,55,0.0,0.005612244897959183,-0.005612244897959183,-1.0
Championship,4,Maryland,0,61,0.0,0.006224489795918367,-0.006224489795918367,-1.0
Championship,9,Creighton,0,68,0.0,0.0069387755102040816,-0.0069387755102040816,-1.0
Championship,2,Duke,6,391,0.03,0.03989795918367347,-0.00989795918367347,-0.2480818414322251
Championship,7,Oklahoma St,0,100,0.0,0.01020408163265306,-0.01020408163265306,-1.0
Championship,3,Oklahoma,0,101,0.0,0.010306122448979592,-0.010306122448979592,-1.0
Championship,2,NC State,11,664,0.055,0.06775510204081632,-0.01275510204081632,-0.1882530120481927
Championship,3,Notre Dame,1,231,0.005,0.023571428571428573,-0.018571428571428572,-0.7878787878787878
Championship,2,TCU,5,458,0.025,0.04673469387755102,-0.021734693877551017,-0.4650655021834061
